ForecastID,Confirmed,Deaths
65,43692.88479578675,456.72122754884566
66,49675.26230012666,945.8317820451657
67,149612.13865764454,5003.496410369684
68,4578.045907807689,132.43966893124255
69,109293.77692054157,3771.24031269062
70,129177.36778435847,9088.2369473996
71,114468.93175130435,6772.853071599021
72,77518.1186379506,1878.5608513087107
73,84165.26525570916,2525.8061220492223
74,88219.59811041038,1564.9505057972628
75,7660.014329211188,106.973274603631
76,34864.276418896734,402.14615874930314
77,70152.03411482107,1333.4664228233792
78,7313.975819921636,432.9326317999871
79,192576.90458703466,15933.474900217443
80,25581.50218179297,787.2424431258482
81,435914.37403854047,32937.721954012115
82,170403.18839312607,2747.845617744689
83,12270.735876080256,144.92707886501915
84,125225.07321995859,4180.574577635079
85,60223.39661947423,816.6049696574939
86,27194.23491044948,468.4389350485707
87,140097.8936344552,7679.577403108422
88,22099.406668432464,1050.595726191308
89,120857.82578965252,2775.778699712266
90,14104.127289488386,169.28369016974466
91,157881.8288008743,1800.5697498194531
92,641461.3277918171,13060.673126984137
93,52851.324586548966,413.24185415382794
94,1640.7289528754181,57.940227871256816
95,122521.3051454089,2605.594501948816
96,75676.50984005004,1931.7084246361303
97,10513.118392488437,223.7605309842191
98,76855.38090570322,1132.8941532607855
99,3920.7899141549215,37.52958009510101
100,129859.56160953926,2241.5840270075555
101,5446.140290180898,38.414679187997045
102,203076.14703407546,5135.802138250573
103,62946.62311080514,836.6284364099722
104,728860.2895095941,13368.839469699004
105,58203.24059330602,1954.2582712355172
106,53197.934058190185,4462.792040462077
107,17654.657370857232,608.4784510053183
108,629822.664979809,11480.703681448484
109,275991.2058557812,5817.754263822895
110,9091.056303298863,79.8820249179313
111,32870.79309572492,377.51175603448763
112,242429.0696232875,8282.028006282
113,97065.00251004222,3324.6605319509968
114,68037.98660924837,1147.0869138826386
115,44243.751964451985,459.63195328147225
116,50282.40045658171,952.2960234915333
117,150300.71453702688,5030.679249972841
118,4602.748944260418,132.70073292390012
119,109818.00758246881,3779.315957285232
120,129516.39906725893,9102.428912118676
121,115198.54577303599,6785.0010228505025
122,78337.41793595643,1884.6679976548432
123,84766.83187665994,2551.5970854649304
124,89500.09732405025,1574.339783912863
125,7777.69166828308,108.40206337539084
126,35150.104477888926,404.8419149485106
127,70609.00854533103,1347.4383708030475
128,7334.252068598225,433.51328165519965
129,192909.28239166513,15938.15995876056
130,25692.717716942472,791.5768325732715
131,436571.4700452481,32945.90710685582
132,171918.31722859538,2770.370176786781
133,12495.788051577134,145.89160860418536
134,126252.12812513705,4201.214035361083
135,60960.102986347825,824.8619976413925
136,27423.481096398667,473.01929335311064
137,140761.353216858,7692.4074319584315
138,22196.909015226043,1052.1774495276889
139,121777.89889295172,2803.2153221695007
140,14399.756147125254,170.42553631273285
141,159341.79781735802,1823.2809919775054
142,645778.70802775,13199.294022909768
143,53219.89631378017,416.12361697129836
144,1649.1292667678235,57.942434658654186
145,123485.27022878588,2618.602731464536
146,76153.00919453004,1940.3729131408536
147,10643.902416013278,227.75083821541577
148,77473.96217904957,1138.5498754214007
149,3955.013556150277,37.79025195372597
150,131109.13770037575,2261.136949304135
151,5506.779446166869,38.86113004618043
152,203484.57191242964,5170.941775778052
153,63515.33981010878,849.6517317607105
154,734302.1704772417,13483.364020817631
155,58468.70200453403,1957.8300660584287
156,53333.94404862999,4463.2976915756735
157,17731.550926075775,609.9054335879989
158,631935.8177985224,11578.031290011704
159,277824.17778381304,5878.836430792222
160,9296.18781535557,83.28432529471714
161,33127.83528168198,382.9634383647422
162,244322.63782129763,8299.002446390912
163,98015.8663250549,3334.929088814187
164,68995.9380148592,1156.0350493655549
165,44794.619133117216,462.54267901409884
166,50889.538613036755,958.7602649379013
167,150989.29041640926,5057.862089575998
168,4627.451980713147,132.96179691655766
169,110342.23824439604,3787.391601879845
170,129855.43035015935,9116.620876837751
171,115928.15979476765,6797.148974101984
172,79156.7172339623,1890.7751440009754
173,85368.39849761072,2577.388048880639
174,90780.59653769013,1583.7290620284618
175,7895.369007354971,109.83085214715071
176,35435.93253688112,407.5376711477181
177,71065.98297584099,1361.410318782716
178,7354.528317274814,434.0939315104123
179,193241.6601962956,15942.84501730368
180,25803.933252091967,795.9112220206947
181,437228.5660519557,32954.092259699515
182,173433.4460640648,2792.894735828873
183,12720.840227074008,146.8561383433515
184,127279.18303031553,4221.8534930870865
185,61696.809353221426,833.119025625291
186,27652.72728234786,477.59965165765055
187,141424.8127992608,7705.237460808438
188,22294.411362019626,1053.7591728640691
189,122697.9719962509,2830.651944626735
190,14695.385004762124,171.56738245572103
191,160801.7668338417,1845.9922341355584
192,650096.088263683,13337.9149188354
193,53588.468041011365,419.00537978876883
194,1657.529580660229,57.94464144605154
195,124449.23531216285,2631.610960980257
196,76629.50854901005,1949.037401645577
197,10774.686439538116,231.7411454466124
198,78092.54345239591,1144.2055975820156
199,3989.2371981456336,38.05092381235094
200,132358.71379121227,2280.689871600714
201,5567.418602152839,39.307580904363796
202,203892.99679078386,5206.08141330553
203,64084.05650941241,862.6750271114488
204,739744.0514448894,13597.88857193626
205,58734.16341576204,1961.4018608813406
206,53469.9540390698,4463.803342689268
207,17808.444481294322,611.3324161706794
208,634048.970617236,11675.358898574925
209,279657.14971184486,5939.918597761548
210,9501.319327412275,86.686625671503
211,33384.877467639046,388.41512069499686
212,246216.20601930766,8315.976886499824
213,98966.73014006756,3345.197645677377
214,69953.88942047003,1164.9831848484712
215,45345.486301782454,465.45340474672537
216,51496.676769491816,965.2245063842688
217,151677.86629579155,5085.044929179156
218,4652.1550171658755,133.2228609092152
219,110866.46890632332,3795.4672464744567
220,130194.46163305981,9130.81284155683
221,116657.77381649926,6809.296925353466
222,79976.01653196815,1896.8822903471075
223,85969.96511856148,2603.179012296348
224,92061.09575133002,1593.1183401440617
225,8013.046346426863,111.25964091891052
226,35721.76059587331,410.2334273469257
227,71522.95740635094,1375.3822667623847
228,7374.804565951405,434.6745813656249
229,193574.03800092606,15947.530075846797
230,25915.14878724147,800.2456114681183
231,437885.66205866344,32962.27741254321
232,174948.5748995342,2815.4192948709638
233,12945.892402570886,147.82066808251767
234,128306.237935494,4242.492950813091
235,62433.51572009503,841.3760536091894
236,27881.973468297045,482.1800099621904
237,142088.27238166358,7718.067489658449
238,22391.913708813197,1055.34089620045
239,123618.04509955007,2858.088567083968
240,14991.013862398991,172.70922859870922
241,162261.73585032544,1868.7034762936112
242,654413.468499616,13476.535814761033
243,53957.03976824257,421.88714260623914
244,1665.9298945526339,57.9468482334489
245,125413.20039553982,2644.619190495977
246,77106.00790349004,1957.7018901503006
247,10905.470463062957,235.7314526778091
248,78711.12472574225,1149.8613197426307
249,4023.46084014099,38.311595670975905
250,133608.28988204882,2300.2427938972933
251,5628.057758138811,39.75403176254718
252,204301.42166913804,5241.221050833009
253,64652.77320871603,875.6983224621872
254,745185.9324125372,13712.413123054888
255,58999.624826990046,1964.973655704252
256,53605.96402950962,4464.308993802863
257,17885.33803651287,612.7593987533597
258,636162.1234359493,11772.686507138145
259,281490.12163987674,6001.000764730873
260,9706.450839468984,90.08892604828884
261,33641.9196535961,393.8668030252516
262,248109.7742173177,8332.951326608736
263,99917.59395508023,3355.466202540566
264,70911.84082608084,1173.9313203313873
265,45896.353470447684,468.3641304793519
266,52103.814925946885,971.6887478306364
267,152366.4421751739,5112.227768782311
268,4676.858053618606,133.48392490187274
269,111390.69956825057,3803.5428910690694
270,130533.49291596023,9145.004806275905
271,117387.3878382309,6821.444876604947
272,80795.315829974,1902.9894366932394
273,86571.53173951224,2628.969975712057
274,93341.5949649699,1602.507618259661
275,8130.723685498755,112.68842969067038
276,36007.588654865496,412.9291835461331
277,71979.9318368609,1389.3542147420526
278,7395.080814627993,435.25523122083746
279,193906.4158055565,15952.215134389917
280,26026.364322390968,804.5800009155415
281,438542.75806537096,32970.462565386915
282,176463.7037350036,2837.9438539130547
283,13170.944578067763,148.7851978216838
284,129333.29284067248,4263.132408539095
285,63170.22208696862,849.633081593088
286,28111.21965424625,486.7603682667302
287,142751.73196406642,7730.897518508457
288,22489.416055606776,1056.9226195368308
289,124538.11820284926,2885.5251895412016
290,15286.64272003586,173.85107474169737
291,163721.70486680913,1891.4147184516642
292,658730.8487355489,13615.156710686662
293,54325.61149547376,424.76890542370967
294,1674.3302084450393,57.949055020846274
295,126377.1654789168,2657.6274200116973
296,77582.50725797004,1966.3663786550242
297,11036.254486587795,239.72175990900573
298,79329.70599908858,1155.5170419032456
299,4057.6844821363457,38.572267529600886
300,134857.86597288534,2319.7957161938725
301,5688.696914124782,40.20048262073056
302,204709.84654749226,5276.360688360488
303,65221.48990801968,888.7216178129254
304,750627.8133801848,13826.937674173516
305,59265.086238218064,1968.5454505271634
306,53741.97401994943,4464.81464491646
307,17962.231591731415,614.1863813360403
308,638275.276254663,11870.014115701362
309,283323.09356790857,6062.082931700199
310,9911.582351525693,93.49122642507469
311,33898.961839553165,399.3184853555062
312,250003.34241532782,8349.92576671765
313,100868.4577700929,3365.734759403756
314,71869.79223169165,1182.8794558143034
315,46447.22063911293,471.2748562119784
316,52710.95308240193,978.1529892770043
317,153055.01805455622,5139.410608385469
318,4701.561090071336,133.7449888945303
319,111914.9302301778,3811.6185356636815
320,130872.52419886064,9159.196770994982
321,118117.00185996256,6833.59282785643
322,81614.61512797988,1909.096583039372
323,87173.09836046303,2654.7609391277647
324,94622.09417860977,1611.8968963752607
325,8248.401024570647,114.11721846243022
326,36293.416713857696,415.6249397453407
327,72436.90626737085,1403.3261627217214
328,7415.357063304583,435.83588107605004
329,194238.79361018696,15956.900192933032
330,26137.57985754047,808.9143903629648
331,439199.8540720786,32978.647718230604
332,177978.832570473,2860.4684129551465
333,13395.996753564641,149.74972756085
334,130360.34774585096,4283.7718662651005
335,63906.92845384223,857.8901095769867
336,28340.46584019544,491.34072657127007
337,143415.19154646926,7743.727547358466
338,22586.91840240035,1058.5043428732113
339,125458.19130614845,2912.961811998435
340,15582.271577672733,174.99292088468556
341,165181.67388329288,1914.1259606097167
342,663048.2289714819,13753.777606612295
343,54694.18322270497,427.65066824117997
344,1682.7305223374447,57.951261808243636
345,127341.13056229375,2670.635649527418
346,78059.00661245004,1975.030867159747
347,11167.03851011264,243.71206714020244
348,79948.28727243491,1161.1727640638605
349,4091.908124131703,38.83293938822585
350,136107.44206372186,2339.348638490452
351,5749.336070110753,40.64693347891394
352,205118.27142584644,5311.500325887966
353,65790.2066073233,901.7449131636637
354,756069.6943478327,13941.462225292144
355,59530.54764944607,1972.1172453500749
356,53877.984010389235,4465.320296030055
357,18039.125146949962,615.6133639187208
358,640388.4290733766,11967.34172426458
359,285156.06549594045,6123.165098669525
360,10116.713863582398,96.89352680186052
361,34156.00402551023,404.7701676857608
362,251896.91061333785,8366.900206826562
363,101819.32158510557,3376.003316266945
364,72827.74363730247,1191.8275912972194
365,46998.08780777817,474.185581944605
366,53318.09123885699,984.617230723372
367,153743.59393393857,5166.593447988625
368,4726.2641265240645,134.00605288718785
369,112439.16089210504,3819.6941802582933
370,131211.55548176108,9173.38873571406
371,118846.6158816942,6845.74077910791
372,82433.91442598571,1915.2037293855042
373,87774.66498141379,2680.5519025434737
374,95902.59339224963,1621.28617449086
375,8366.078363642539,115.54600723419009
376,36579.24477284989,418.32069594454816
377,72893.8806978808,1417.2981107013898
378,7435.633311981171,436.4165309312627
379,194571.17141481745,15961.585251476152
380,26248.795392689965,813.2487798103882
381,439856.95007878623,32986.83287107431
382,179493.9614059424,2882.992971997239
383,13621.048929061517,150.71425730001616
384,131387.4026510294,4304.411323991103
385,64643.63482071582,866.1471375608852
386,28569.712026144633,495.92108487580987
387,144078.65112887206,7756.5575762084745
388,22684.42074919393,1060.086066209592
389,126378.26440944766,2940.398434455669
390,15877.900435309599,176.13476702767375
391,166641.6428997766,1936.8372027677692
392,667365.6092074149,13892.398502537924
393,55062.75494993616,430.5324310586505
394,1691.1308362298498,57.95346859564099
395,128305.09564567074,2683.6438790431384
396,78535.50596693004,1983.6953556644698
397,11297.822533637478,247.7023743713991
398,80566.86854578125,1166.8284862244755
399,4126.131766127059,39.09361124685081
400,137357.01815455838,2358.901560787031
401,5809.9752260967225,41.09338433709731
402,205526.69630420065,5346.639963415445
403,66358.92330662692,914.768208514402
404,761511.5753154801,14055.986776410771
405,59796.00906067407,1975.689040172986
406,54013.994000829065,4465.8259471436495
407,18116.018702168505,617.0403465014011
408,642501.58189209,12064.669332827803
409,286989.03742397233,6184.247265638851
410,10321.845375639106,100.29582717864635
411,34413.046211467285,410.2218500160155
412,253790.4788113479,8383.874646935474
413,102770.18540011822,3386.2718731301343
414,73785.69504291327,1200.7757267801358
415,47548.9549764434,477.0963076772316
416,53925.22939531205,991.0814721697396
417,154432.16981332088,5193.776287591781
418,4750.967162976794,134.26711687984542
419,112963.3915540323,3827.769824852906
420,131550.5867646615,9187.580700433136
421,119576.22990342586,6857.888730359392
422,83253.21372399156,1921.310875731636
423,88376.23160236457,2706.3428659591823
424,97183.09260588953,1630.6754526064594
425,8483.75570271443,116.97479600594991
426,36865.07283184208,421.0164521437557
427,73350.85512839076,1431.2700586810583
428,7455.909560657762,436.9971807864752
429,194903.5492194479,15966.270310019268
430,26360.010927839467,817.5831692578114
431,440514.04608549393,32995.018023918004
432,181009.0902414118,2905.5175310393292
433,13846.101104558391,151.67878703918234
434,132414.4575562079,4325.050781717107
435,65380.341187589416,874.4041655447836
436,28798.958212093832,500.5014431803497
437,144742.11071127487,7769.387605058482
438,22781.923095987506,1061.6677895459727
439,127298.33751274682,2967.835056912902
440,16173.529292946467,177.27661317066188
441,168101.6119162603,1959.5484449258224
442,671682.9894433478,14031.019398463559
443,55431.326677167366,433.4141938761209
444,1699.5311501222557,57.95567538303835
445,129269.06072904769,2696.652108558859
446,79012.00532141005,1992.3598441691931
447,11428.606557162317,251.6926816025957
448,81185.44981912758,1172.4842083850906
449,4160.355408122416,39.35428310547579
450,138606.59424539492,2378.4544830836107
451,5870.614382082696,41.53983519528069
452,205935.1211825549,5381.779600942924
453,66927.64000593056,927.7915038651403
454,766953.456283128,14170.511327529399
455,60061.47047190208,1979.2608349958973
456,54150.003991268866,4466.331598257246
457,18192.91225738705,618.4673290840816
458,644614.7347108036,12161.99694139102
459,288822.00935200416,6245.329432608176
460,10526.976887695811,103.69812755543221
461,34670.08839742435,415.6735323462701
462,255684.047009358,8400.849087044386
463,103721.0492151309,3396.540429993324
464,74743.64644852412,1209.723862263052
465,48099.82214510864,480.0070334098581
466,54532.3675517671,997.5457136161072
467,155120.74569270323,5220.9591271949375
468,4775.670199429523,134.52818087250293
469,113487.62221595955,3835.8454694475176
470,131889.61804756196,9201.772665152212
471,120305.84392515747,6870.036681610874
472,84072.51302199742,1927.418022077768
473,88977.79822331537,2732.133829374891
474,98463.59181952939,1640.064730722059
475,8601.433041786322,118.40358477770977
476,37150.900890834266,423.7122083429632
477,73807.8295589007,1445.2420066607267
478,7476.185809334352,437.5778306416879
479,195235.92702407835,15970.955368562387
480,26471.22646298897,821.9175587052347
481,441171.1420922015,33003.2031767617
482,182524.2190768812,2928.042090081421
483,14071.15328005527,152.64331677834852
484,133441.51246138636,4345.690239443112
485,66117.04755446303,882.6611935286821
486,29028.204398043017,505.0818014848897
487,145405.57029367768,7782.217633908493
488,22879.425442781085,1063.2495128823532
489,128218.41061604599,2995.2716793701366
490,16469.158150583335,178.4184593136501
491,169561.58093274402,1982.2596870838752
492,676000.3696792808,14169.640294389192
493,55799.89840439856,436.2959566935914
494,1707.9314640146606,57.95788217043572
495,130233.02581242466,2709.6603380745787
496,79488.50467589004,2001.0243326739167
497,11559.39058068716,255.68298883379242
498,81804.03109247393,1178.1399305457053
499,4194.579050117773,39.614954964100754
500,139856.17033623144,2398.007405380189
501,5931.253538068666,41.98628605346406
502,206343.54606090905,5416.919238470402
503,67496.3567052342,940.8147992158785
504,772395.3372507757,14285.035878648026
505,60326.93188313008,1982.832629818809
506,54286.01398170869,4466.837249370842
507,18269.805812605602,619.8943116667622
508,646727.8875295171,12259.32454995424
509,290654.98128003604,6306.411599577503
510,10732.10839975252,107.10042793221805
511,34927.13058338141,421.1252146765248
512,257577.61520736807,8417.8235271533
513,104671.91303014355,3406.808986856513
514,75701.59785413492,1218.6719977459684
515,48650.689313773866,482.9177591424847
516,55139.50570822216,1004.0099550624748
517,155809.32157208558,5248.141966798095
518,4800.373235882253,134.7892448651605
519,114011.85287788679,3843.9211140421294
520,132228.64933046242,9215.964629871289
521,121035.45794688912,6882.184632862355
522,84891.81232000327,1933.5251684239001
523,89579.36484426614,2757.9247927905994
524,99744.09103316927,1649.4540088376584
525,8719.110380858214,119.83237354946958
526,37436.72894982647,426.4079645421707
527,74264.80398941066,1459.2139546403953
528,7496.462058010941,438.1584804969005
529,195568.3048287088,15975.640427105503
530,26582.441998138467,826.2519481526582
531,441828.2380989091,33011.3883296054
532,184039.3479123505,2950.5666491235124
533,14296.205455552148,153.60784651751467
534,134468.56736656485,4366.329697169115
535,66853.75392133663,890.9182215125808
536,29257.450583992213,509.6621597894296
537,146069.02987608052,7795.047662758499
538,22976.92778957466,1064.831236218734
539,129138.48371934518,3022.70830182737
540,16764.787008220206,179.5603054566383
541,171021.54994922774,2004.9709292419282
542,680317.7499152137,14308.261190314824
543,56168.470131629765,439.1777195110618
544,1716.331777907066,57.96008895783308
545,131196.99089580163,2722.6685675902995
546,79965.00403037004,2009.6888211786397
547,11690.174604211998,259.6732960649892
548,82422.61236582027,1183.7956527063202
549,4228.802692113128,39.87562682272572
550,141105.74642706796,2417.5603276767692
551,5991.892694054636,42.43273691164745
552,206751.9709392633,5452.058875997881
553,68065.07340453782,953.8380945666169
554,777837.2182184233,14399.560429766656
555,60592.39329435809,1986.4044246417207
556,54422.0239721485,4467.342900484437
557,18346.69936782414,621.3212942494425
558,648841.0403482306,12356.652158517458
559,292487.9532080678,6367.493766546828
560,10937.239911809229,110.50272830900387
561,35184.17276933847,426.5768970067794
562,259471.18340537808,8434.797967262211
563,105622.77684515623,3417.0775437197026
564,76659.54925974575,1227.6201332288845
565,49201.55648243911,485.82848487511114
566,55746.643864677215,1010.4741965088426
567,156497.89745146793,5275.32480640125
568,4825.076272334981,135.05030885781804
569,114536.08353981405,3851.9967586367434
570,132567.68061336278,9230.156594590364
571,121765.07196862074,6894.332584113837
572,85711.11161800912,1939.6323147700323
573,90180.93146521693,2783.715756206308
574,101024.59024680917,1658.843286953258
575,8836.787719930106,121.26116232122943
576,37722.557008818665,429.1037207413783
577,74721.77841992062,1473.1859026200634
578,7516.738306687531,438.739130352113
579,195900.68263333925,15980.325485648624
580,26693.65753328797,830.5863376000815
581,442485.3341056167,33019.573482449094
582,185554.47674781995,2973.0912081656043
583,14521.257631049024,154.57237625668085
584,135495.6222717433,4386.9691548951205
585,67590.46028821022,899.1752494964792
586,29486.696769941413,514.2425180939694
587,146732.4894584833,7807.87769160851
588,23074.43013636824,1066.4129595551144
589,130058.55682264436,3050.144924284604
590,17060.415865857074,180.70215159962646
591,172481.5189657115,2027.6821713999805
592,684635.1301511467,14446.882086240457
593,56537.041858860954,442.05948232853217
594,1724.7320917994712,57.962295745230435
595,132160.95597917866,2735.67679710602
596,80441.50338485005,2018.3533096833632
597,11820.958627736838,263.6636032961858
598,83041.1936391666,1189.4513748669349
599,4263.026334108485,40.13629868135069
600,142355.32251790448,2437.113249973348
601,6052.5318500406065,42.87918776983082
602,207160.39581761745,5487.19851352536
603,68633.79010384144,966.8613899173547
604,783279.0991860711,14514.084980885284
605,60857.854705586105,1989.9762194646319
606,54558.03396258831,4467.848551598033
607,18423.59292304269,622.748276832123
608,650954.1931669441,12453.979767080678
609,294320.9251360997,6428.575933516154
610,11142.371423865936,113.90502868578972
611,35441.21495529553,432.02857933703416
612,261364.75160338826,8451.772407371123
613,106573.64066016891,3427.346100582893
614,77617.50066535657,1236.5682687118006
615,49752.423651104335,488.7392106077377
616,56353.782021132276,1016.9384379552102
617,157186.47333085025,5302.5076460044065
618,4849.77930878771,135.31137285047558
619,115060.3142017413,3860.072403231354
620,132906.7118962633,9244.34855930944
621,122494.6859903524,6906.480535365318
622,86530.41091601497,1945.7394611161646
623,90782.49808616767,2809.506719622017
624,102305.08946044905,1668.2325650688574
625,8954.465059001997,122.68995109298928
626,38008.38506781085,431.7994769405858
627,75178.75285043058,1487.157850599732
628,7537.01455536412,439.3197802073256
629,196233.06043796972,15985.010544191744
630,26804.87306843747,834.9207270475048
631,443142.43011232436,33027.7586352928
632,187069.60558328935,2995.615767207696
633,14746.309806545902,155.536905995847
634,136522.67717692174,4407.608612621124
635,68327.16665508381,907.4322774803777
636,29715.9429558906,518.8228763985093
637,147395.9490408861,7820.707720458518
638,23171.93248316181,1067.9946828914951
639,130978.62992594356,3077.581546741837
640,17356.044723493942,181.84399774261462
641,173941.4879821952,2050.393413558033
642,688952.5103870796,14585.502982166086
643,56905.61358609216,444.94124514600264
644,1733.1324056918766,57.96450253262781
645,133124.9210625556,2748.6850266217402
646,80918.00273933004,2027.0177981880865
647,11951.742651261677,267.65391052738244
648,83659.77491251293,1195.1070970275505
649,4297.249976103841,40.396970539975655
650,143604.89860874106,2456.6661722699273
651,6113.17100602658,43.325638628014204
652,207568.8206959717,5522.338151052838
653,69202.50680314508,979.8846852680932
654,788720.9801537187,14628.609532003911
655,61123.3161168141,1993.5480142875435
656,54694.04395302814,4468.354202711628
657,18500.48647826124,624.1752594148035
658,653067.3459856578,12551.307375643897
659,296153.8970641315,6489.658100485479
660,11347.50293592264,117.30732906257558
661,35698.2571412526,437.4802616672888
662,263258.31980139826,8468.746847480035
663,107524.50447518156,3437.614657446082
664,78575.45207096737,1245.5164041947169
665,50303.29081976958,491.6499363403643
666,56960.92017758732,1023.4026794015781
667,157875.0492102326,5329.690485607564
668,4874.482345240439,135.57243684313312
669,115584.54486366856,3868.148047825967
670,133245.7431791637,9258.540524028518
671,123224.30001208404,6918.628486616801
672,87349.71021402082,1951.8466074622968
673,91384.06470711845,2835.297683037725
674,103585.58867408893,1677.6218431844575
675,9072.142398073891,124.11873986474913
676,38294.21312680305,434.4952331397933
677,75635.72728094053,1501.1297985794006
678,7557.290804040709,439.90043006253825
679,196565.43824260018,15989.69560273486
680,26916.088603586966,839.2551164949283
681,443799.52611903206,33035.943788136494
682,188584.73441875874,3018.140326249787
683,14971.361982042778,156.5014357350132
684,137549.73208210026,4428.248070347127
685,69063.87302195742,915.689305464276
686,29945.189141839794,523.4032347030492
687,148059.4086232889,7833.537749308527
688,23269.43482995539,1069.576406227876
689,131898.70302924272,3105.018169199071
690,17651.67358113081,182.9858438856028
691,175401.4569986789,2073.104655716086
692,693269.8906230126,14724.12387809172
693,57274.18531332335,447.823007963473
694,1741.532719584282,57.96670932002517
695,134088.88614593257,2761.693256137461
696,81394.50209381005,2035.6822866928094
697,12082.52667478652,271.6442177585791
698,84278.35618585926,1200.7628191881654
699,4331.473618099197,40.65764239860063
700,144854.47469957755,2476.219094566506
701,6173.810162012549,43.772089486197565
702,207977.24557432585,5557.477788580318
703,69771.22350244872,992.9079806188316
704,794162.8611213666,14743.13408312254
705,61388.7775280421,1997.1198091104548
706,54830.05394346794,4468.859853825224
707,18577.380033479785,625.6022419974839
708,655180.4988043712,12648.63498420712
709,297986.8689921633,6550.740267454805
710,11552.634447979348,120.70962943936141
711,35955.299327209665,442.9319439975434
712,265151.88799940835,8485.721287588949
713,108475.36829019422,3447.883214309272
714,79533.4034765782,1254.464539677633
715,50854.15798843482,494.56066207299085
716,57568.058334042384,1029.8669208479455
717,158563.62508961494,5356.87332521072
718,4899.185381693168,135.83350083579066
719,116108.7755255958,3876.223692420579
720,133584.77446206412,9272.732488747597
721,123953.91403381569,6930.776437868281
722,88169.00951202668,1957.9537538084287
723,91985.63132806924,2861.0886464534337
724,104866.0878877288,1687.0111213000564
725,9189.81973714578,125.54752863650896
726,38580.04118579524,437.1909893390008
727,76092.70171145049,1515.101746559069
728,7577.5670527173,440.4810799177508
729,196897.81604723068,15994.380661277975
730,27027.30413873647,843.5895059423515
731,444456.6221257396,33044.12894098018
732,190099.86325422808,3040.664885291879
733,15196.414157539655,157.46596547417934
734,138576.78698727873,4448.887528073132
735,69800.57938883101,923.9463334481746
736,30174.435327788986,527.983593007589
737,148722.86820569172,7846.367778158537
738,23366.93717674897,1071.1581295642563
739,132818.77613254188,3132.454791656305
740,17947.302438767678,184.127690028591
741,176861.4260151626,2095.815897874139
742,697587.2708589457,14862.74477401735
743,57642.75704055456,450.70477078094336
744,1749.9330334766873,57.96891610742253
745,135052.85122930954,2774.701485653181
746,81871.00144829004,2044.3467751975327
747,12213.31069831136,275.6345249897758
748,84896.9374592056,1206.41854134878
749,4365.697260094554,40.918314257225596
750,146104.05079041407,2495.772016863085
751,6234.44931799852,44.21854034438096
752,208385.6704526801,5592.617426107796
753,70339.94020175234,1005.9312759695697
754,799604.7420890143,14857.658634241167
755,61654.238939270115,2000.6916039333664
756,54966.06393390775,4469.36550493882
757,18654.27358869833,627.0292245801643
758,657293.6516230847,12745.962592770336
759,299819.8409201952,6611.822434424131
760,11757.765960036057,124.11192981614724
761,36212.34151316671,448.38362632779814
762,267045.45619741845,8502.695727697861
763,109426.23210520687,3458.151771172461
764,80491.35488218901,1263.4126751605493
765,51405.025157100055,497.4713878056174
766,58175.196490497445,1036.3311622943131
